Inguinal hernia	HP:0000023
Increased nasal size	None
Abnormal parietal bone morphology	None
Abnormality of the parietal bone of skull	None
Abnormality of the parietal bone	None
Abnormality of facial fat	None
Malformation of facial adipose tissue	None
Deformity of facial adipose tissue	None
Abnormality of facial adipose tissue	None
Oral lichenoid lesion	None
Failure of development of maxillary central incisor	None
Agenesis of maxillary central incisor	None
Missing upper central incisor	None
Missing maxillary central incisor	None
Absence of maxillary central incisor	None
Small upper lateral incisor	None
Decreased size of maxillary lateral incisor	None
Maxillary lateral incisor microdontia	None
Decreased size of upper lateral incisor	None
Decreased width of upper lateral incisor	None
Small maxillary lateral incisor	None
Hypotrophic upper lateral incisor	None
Hypotrophic maxillary lateral incisor	None
Atrichia of lower eyelashes	None
Aplasia of lower eyelashes	None
Agenesis of lower eyelashes	None
Absent lower eyelashes	None
Failure of development of lower eyelashes	None
Decreased width of palpebral fissure	None
Blepharophimosis	None
Narrow opening between the eyelids	None
Underdevelopment of nose	None
Aplasia of the nose	None
Absent nose	None
Nasal underdevelopment	None
Missing nose	None
Arrhinia	None
Failure of development of nose	None
Abnormality of ethmoidal air cells	None
Abnormality of ethmoid sinus	None
Abnormal spit	None
Abnormality of salivation	None
Parageusia	None
Dysgeusia	None
Metallic taste in mouth	None
Metallic taste	None
Loss of facial expression	None
Tented upper lip vermilion	None
Tented upper lip	None
Tented mouth	None
Inverted V-shaped upper lip	None
Floppy eyelid	None
Defect of palpebral conjunctiva	None
Temporomandibular joint adhesion	None
Head stopped growing	None
Skull stopped growing	None
Cessation of head growth	None
Cranium stopped growing	None
Hemifacial hypoplasia	None
Hemifacial microsomia	None
Decreased size of half of the face	None
Decreased size of one side of the face	None
Depressed nasal alae	None
Flat nasal alae	None
Flat nasal alar cartilage	None
Abnormality of the submandibular region	None
Prominent midpalatal ridge	None
Torus palatinus	None
Palatal torus	None
Palate exostoses	None
Maxillary torus	None
Palatal tori	None
Widely patent sagittal suture	None
Alveolar synechiae	None
Fusion of the alveolar ridges	None
Fibrous syngnathia	None
Stiff neck	None
Neck stiffness	None
Shovel-shaped upper front teeth	None
Shovel-shaped maxillary central incisors	None
Gingival inflammation	None
Gingivitis	None
Inflamed gums	None
Red and swollen gums	None
Oral melanotic macule	None
Melanotic macule of oral mucosa	None
Acute sinusitis	None
Multiple impacted teeth	None
Multiple buried teeth	None
Multiple retained teeth	None
Impacted teeth	None
Transverse facial cleft	None
Tessier cleft number 7	None
Lateral facial cleft	None
Tessier facial cleft number 8	None
Tessier facial cleft number 7	None
Tessier facial cleft number 6	None
Increased size of forehead	None
Large forehead	None
Hypertrophy of forehead	None
Hyperplasia of forehead	None
Increased size of frontal region of face	None
Right unicoronal synostosis	None
Increased thickness of cranial vault	None
Thickened calvarium	None
Increased thickness of cranium	None
Increased thickness of calvarium	None
Thick calvaria	None
Calvarial thickening	None
Increased thickness of calvaria	None
Thickened cranium	None
Calvarium thickened	None
Thickened skull cap	None
Thickened cranial vault	None
Thickened calvaria	None
Increased calvarial thickness	None
Thick calvarium	None
Increased thickness of skull cap	None
Thickening of the calvaria	None
Generalized periodontitis	None
Generalized gum disease	None
Generalized periodontal disease	None
Widespread gum disease	None
Abnormality of taste sensation	None
Hypertrophy of the tongue	None
Large tongue	None
Macroglossia	None
Glossal hypertrophy	None
Tongue hypertrophy	None
Hyperplasia of the tongue	None
Abnormally large tongue	None
Increased size of tongue	None
Lingual hyperplasia	None
Lingual hypertrophy	None
Microcephaly, progressive	None
Progressively abnormally small skull	None
Microcephaly, postnatal, progressive	None
Progressive microcephaly	None
Progressively abnormally small cranium	None
Posterior fossa cyst at the fourth ventricle	None
Dry mouth	None
Decreased salivary flow	None
Dry mouth syndrome	None
Xerostomia	None
Reduced salivation	None
Supraauricular fistula	None
Pit above the ear	None
Supraauricular sinuses	None
Supraauricular pit	None
Supraauricular sinus	None
Defect of vomer	None
Abnormality of vomer	None
Abnormality of vomer bone	None
Submucous cleft soft palate	None
Submucous cleft velum	None
Partial thickness cleft soft palate	None
Abnormality of genioglossus muscle	None
Parietal bossing	None
Biparietal bossing	None
Bossing of parietal bone	None
Abnormality of mucous membrane of nose	None
Abnormality of the nasal mucosa	None
Abnormality of nasal mucous membrane	None
Abnormality of mucosa of nose	None
Increased calcification of skull	None
Sclerosis of skull	None
Sclerosis of bones of skull	None
Hyperossification of skull	None
Increased skull ossification	None
Hyperostosis of skull	None
Increased Mineralization of skull	None
Underdevelopment of facial muscles	None
Hypotrophic facial musculature	None
Small facial muscles	None
Hypoplasia of facial musculature	None
Deficiency of facial musculature	None
Decreased size of facial muscles	None
Atrophy of facial musculature	None
Abnormality of spacing of incisors	None
Abnormal spaced incisors	None
Abnormality of spacing of front teeth	None
Hemangioma of the lip	None
Enlarged tear gland	None
Enlarged lacrimal glands	None
Missing ethmoid sinuses	None
Failure of development of ethmoid sinuses	None
Agenesis of ethmoid sinuses	None
Absent ethmoidal sinuses	None
Abnormality of buccal fat pad	None
Midline facial cleft	None
Tessier facial cleft number 0	None
Tessier facial cleft number 14	None
Abnormality of the lacrimal canaliculus	None
Abnormality of the lacrimal duct	None
Abnormal lacrimal duct morphology	None
Midline defect of mandible	None
Midline cleft of mandible	None
Small mandibular condyle	None
Decreased size of mandibular condyle	None
Hypotrophic condylar process of mandible	None
Hypoplasia of condylar head of mandible	None
Decreased size of condylar process of mandible	None
Mandibular condyle hypoplasia	None
Hypoplasia of condylar process of mandible	None
Hypoplasia of subcondylar region of mandible	None
Small condylar head of mandible	None
Hypoplasia of mandibular condyle	None
Small condylar neck of mandible	None
Hypoplasia of condylar neck of mandible	None
Hypotrophic mandibular condyle	None
Bitemporal hollowing	None
Lingual lobules	None
Lobulated tongue	None
Lobulate tongue	None
Bumpy tongue	None
Deep overbite	None
Overbite	None
Scissors bite	None
Increased overlap of upper and lower incisors	None
Deep bite	None
Abnormality of the lacrimal bone	None
Deformity of the lacrimal bone	None
Anomaly of the lacrimal bone	None
Malformation of the lacrimal bone	None
Deformity of the palpebral fissures	None
Abnormality of the opening between the eyelids	None
Malformation of the palpebral fissures	None
Abnormality of the palpebral fissures	None
Loss of smell	None
Decreased smell sensation	None
Hyposmia	None
Sense of smell impaired	None
Enlarged premolar	None
Molarization of premolar	None
Molarization of bicuspid	None
Increased size of premolar	None
Molar shape of bicuspid	None
Molar shape of premolar	None
Low posterior hair line	None
Low posterior hairline	None
Low hairline at back of neck	None
Abnormality of levator veli palatini muscle	None
Screwdriver shaped front teeth	None
Screwdriver-shaped incisors	None
Abnormality of the anterior fontanelle	None
Abnormality of the forehead soft spot	None
Hooded eyelid	None
Seborrhoeic blepharitis	None
Cleft primary palate	None
Alveolar cleft	None
Cleft alveolar process of maxilla	None
Cleft anterior maxilla	None
Cleft maxillary alveolus	None
Atretic occipital cephalocele	None
Pits around the ear	None
Periauricular fistulas	None
Periauricular earpits	None
Periauricular pits	None
Periauricular skin pits	None
Periauricular sinus	None
Hairline peak	None
Hairline point	None
V-shaped frontal hairline	None
Widow's peak	None
Recurrent bacterial URI	None
Recurrent bacterial upper respiratory tract infections	None
Dagger-shaped pulp calcifications	None
Dagger shaped pulp stones	None
Dagger shaped pulp denticles	None
Missing lower lateral incisor	None
Agenesis of mandibular lateral incisor	None
Absence of mandibular lateral incisor	None
Failure of development of mandibular lateral incisor	None
Absence of lower lateral incisor	None
Missing mandibular lateral incisor	None
Decrease in mandibular movement	None
Decrease in jaw movement	None
Limited mandibular opening	None
Lockjaw	None
Limited jaw movement	None
Limited jaw opening	None
Pain of muscles of mastication	None
Decrease in jaw opening	None
Limited mouth opening	None
Decrease in mandibular opening	None
Limited mandibular mobility	None
Decrease in jaw mobility	None
Limited jaw mobility	None
Decrease in mandibular mobility	None
Trismus	None
Deformity of facial soft tissue	None
Malformation of facial soft tissue	None
Anomaly of facial soft tissue	None
Abnormality of facial soft tissue	None
Aplasia/Hypoplasia of the mandible	None
Abnormality of ophthalmic artery	None
Ophthalmic artery anomaly	None
Frontal open bite	None
Abnormality of intrinsic muscle of tongue	None
Abnormality of intrinsic lingual muscle	None
Decreased cranial base ossification	None
Unilateral lambdoid craniosynostosis	None
Unilateral lambdoid suture synostosis	None
Unilambdoid synostosis	None
Triangular tongue	None
Triangle shaped tongue	None
Lack of eyebrow arch	None
Straight eyebrows	None
Lack of eyebrow curvature	None
Straight eyebrow	None
Horizontal eyebrow	None
Flat eyebrow	None
Small oral aperture	None
Narrow mouth	None
Microstomia	None
Small mouth	None
Oral synechia	None
Oral fibrous bands	None
Synechiae of the mouth	None
Lingual aplasia/hypoplasia	None
Aplasia/Hypoplasia of the tongue	None
Anosmia	None
Lost smell	None
Yellow-brown discolored teeth	None
Yellow-brown tooth shade	None
Yellow-brown discoloration of the teeth	None
Meibomian gland dysfunction	None
Posterior blepharitis	None
Meibomian gland disease	None
Notched lower eyelid	None
Full thickness defect of the lower eyelid	None
Lower lid coloboma	None
Coloboma of lower eyelid	None
Cleft lower eyelid	None
Lower eyelid coloboma	None
Abnormality of mylohyoid muscle	None
Abnormality of lingual muscle	None
Abnormality of the tongue muscle	None
Malformation of the malar bones	None
Deformity of the malar bones	None
Abnormality of malar bones	None
Malar anomaly	None
Anomaly of the malar bones	None
Palate neoplasm	None
Underdeveloped nasopharyngeal adenoids	None
Hypoplastic nasopharyngeal adenoids	None
Mastoiditis	None
Acrobrachycephaly	None
Thickening of the alae nasi	None
Thick nasal alae	None
Ala nasi, thick	None
Entropion	None
Eyelid turned in	None
Inverted eyelid	None
Eyelid folded in	None
Large anterior fontanels	None
Wide anterior fontanel	None
Wide anterior fontanelle	None
Large anterior fontanel	None
Large open anterior fontanelle	None
Large anterior fontanelle	None
Wider-than-typical soft spot of skull	None
Large open anterior fontanel	None
Wide open anterior fontanelle	None
Absence of lower premolar	None
Agenesis of mandibular premolar	None
Absence of mandibular premolar	None
Missing mandibular premolar	None
Failure of development of mandibular premolar	None
Missing lower premolar	None
Nasolacrimal sac papilloma	None
Aplasia of the lower jaw bone	None
Failure of development of mandible	None
Mandibular aplasia	None
Absence of lower jaw bones	None
Absent mandible	None
Missing lower jaw	None
Absence of mandible	None
Agenesis of the mandible	None
Agnathia	None
Failure of development of lower jaw	None
Absence of lower jaw bone	None
Absence of lower jaw	None
Abnormality of body height	None
Increased linear growth	None
Tall stature	None
Accelerated linear growth	None
Increased body height	None
Delayed pubertal growth	None
Delayed pubertal development	None
Pubertal delay	None
Delayed puberty	None
Pituitary dwarfism	None
Growth abnormality	None
Growth issue	None
Abnormal growth	None
Faltering weight	None
Undergrowth	None
Failure to thrive	None
Postnatal failure to thrive	None
Poor weight gain	None
Weight faltering	None
Growth delay	None
Delayed growth	None
Growth retardation	None
Poor growth	None
Growth deficiency	None
